13001,13540,43.5360708378,5.39857444582,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,142668.0,147478.0
13002,13190,43.3533145712,5.51134767187,Allauch,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,21332.0,21490.0
13004,13104,43.5468692378,4.66215642574,Arles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,52886.0,50415.0
13004,13123,43.5468692378,4.66215642574,Arles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,52886.0,50415.0
13004,13129,43.5468692378,4.66215642574,Arles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,52886.0,50415.0
13004,13200,43.5468692378,4.66215642574,Arles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,52886.0,50415.0
13004,13280,43.5468692378,4.66215642574,Arles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,52886.0,50415.0
13005,13400,43.2934843764,5.56331273477,Aubagne,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,45410.0,47342.0
13007,13390,43.3607946934,5.6583901873,Auriol,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,11538.0,12839.0
13014,13130,43.5036442498,5.1606136975,Berre-l'Étang,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,13477.0,13912.0
13015,13320,43.4472296617,5.41237056144,Bouc-Bel-Air,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,14351.0,15248.0
13016,13720,43.397192269,5.61980749093,La Bouilladisse,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,6079.0,6341.0
13019,13480,43.4496421919,5.34976663984,Cabriès,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,9627.0,10070.0
13021,13620,43.3427663021,5.15373765817,Carry-le-Rouet,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5891.0,5708.0
13022,13260,43.2230470065,5.55117810991,Cassis,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,7221.0,6720.0
13026,13220,43.3865906403,5.14753822568,Châteauneuf-les-Martigues,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,15057.0,17909.0
13027,13160,43.8824707581,4.83990004648,Châteaurenard,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,15624.0,16669.0
13028,13600,43.1926410861,5.61318955778,La Ciotat,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,35580.0,36987.0
13030,13780,43.2805717043,5.71024615753,Cuges-les-Pins,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5007.0,5662.0
13032,13510,43.5711208794,5.32885751916,Éguilles,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,7672.0,8220.0
13033,13820,43.3536539601,5.19960307575,Ensuès-la-Redonne,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,5467.0,5768.0
13035,13430,43.7025562953,5.01557705248,Eyguières,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,6996.0,6887.0
13037,13580,43.5544485185,5.20247621443,La Fare-les-Oliviers,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,8097.0,8867.0
13039,13270,43.4556812107,4.90452133912,Fos-sur-Mer,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,15831.0,15469.0
